CUST_ID,AGE_GB,EST_INCOME,CB_SCORE,TOTAL_SPENDING,SPENDING_COUNT,INST_CNT,OVERDUE_CNT,PAY_VISIT_CNT,TEL_GRADE,s_trust,s_activity,s_potential,tps_score
SYN_12451,20대,57006395,950,12096375,16,7,0,1,3,65.0,9.669,86.614,54.8849
SYN_12455,30대,47132111,660,9817955,88,9,1,12,4,25.0,55.38399999999999,66.138,46.456599999999995
SYN_12456,30대,47323242,769,16951604,40,7,0,14,5,65.0,47.998999999999995,81.584,64.8749
SYN_12459,20대,48333316,600,27859706,97,4,0,3,1,80.0,71.812,47.474000000000004,67.7858
SYN_12468,50대,46308326,794,25402105,64,6,0,6,1,70.0,59.428999999999995,28.740000000000002,54.4507
SYN_12472,30대,42229282,706,17085001,34,7,0,2,1,65.0,27.264999999999997,45.916,47.954299999999996
SYN_12473,20대,62772585,903,26746805,81,3,0,15,2,85.0,81.893,81.27600000000001,82.9507
SYN_12480,30대,42175268,688,8535152,39,1,0,8,3,95.0,26.633000000000003,56.382000000000005,62.9045
SYN_12481,30대,48705371,614,13939499,45,6,0,16,3,70.0,48.604,60.464,60.7204
SYN_12486,30대,50059202,712,10507909,59,0,0,7,5,100.0,35.757,79.572,74.59870000000001
SYN_12487,30대,39226751,600,19684603,23,1,0,17,1,95.0,48.974000000000004,38.226,64.16
SYN_12492,20대,41433532,810,10700554,38,9,1,12,2,25.0,34.358000000000004,60.944,38.5906
SYN_12493,20대,39903408,600,21851858,36,6,0,1,4,70.0,33.742999999999995,56.658,55.1203
SYN_12496,20대,48108150,752,22001287,59,9,0,0,3,55.0,42.858,69.01599999999999,55.56219999999999
SYN_12497,20대,45836088,600,13373479,45,0,0,15,3,100.0,46.207,56.326,70.7599
SYN_12498,30대,54142235,724,14244179,43,6,1,15,2,40.0,46.565,66.424,49.896699999999996
SYN_12502,30대,50625064,881,22834429,30,4,0,10,5,80.0,46.628,92.924,73.8656
SYN_12507,30대,52905908,778,29645020,47,2,0,3,2,90.0,51.266000000000005,70.702,72.5904
SYN_12511,30대,47827010,680,23308210,84,1,0,10,5,95.0,71.144,74.36,81.65119999999999
SYN_12513,20대,52717063,747,17893154,88,6,0,5,3,70.0,56.99499999999999,73.514,67.1527
SYN_12517,20대,50043449,751,21766570,85,8,0,10,5,60.0,69.214,83.188,69.7206
SYN_12518,20대,39637511,787,12854630,97,8,0,0,5,60.0,45.507999999999996,75.654,60.3486
SYN_12520,20대,41222887,640,24719709,59,9,0,8,5,55.0,59.270999999999994,64.892,59.2489
SYN_12523,30대,44071462,797,22015267,46,9,0,6,5,55.0,46.464999999999996,80.47200000000001,60.08109999999999
SYN_12527,40대,38986971,600,17378545,84,7,0,2,1,65.0,49.793,8.129999999999999,43.3769
SYN_12529,30대,49850021,699,18409795,28,1,0,8,1,95.0,35.975,54.106,65.02430000000001
SYN_12530,30대,47025754,710,21032781,10,0,0,1,1,100.0,20.935,51.678,61.783899999999996
SYN_12531,20대,55740454,800,18764824,90,7,0,9,1,65.0,65.357,68.89,66.2741
SYN_12535,30대,49258769,751,10420492,49,1,0,16,2,95.0,44.89,64.268,70.7474
SYN_12536,30대,35358370,637,12659548,64,3,0,0,4,85.0,30.836,56.072,60.0724
SYN_12544,20대,30945764,671,17706928,89,3,0,17,5,85.0,75.146,63.312,75.5374
SYN_12546,50대,48994043,765,22072817,35,1,0,5,2,95.0,39.725,35.262,60.496100000000006
SYN_12547,20대,46080367,743,10763557,52,3,0,5,1,85.0,29.993,53.45,59.0329
SYN_12549,30대,40265271,703,22306857,68,6,0,8,5,70.0,59.359,68.108,66.2401
SYN_12553,30대,37046863,711,11393760,60,5,0,9,4,75.0,40.671,61.284,60.5865
SYN_12555,40대,46576283,805,13856807,24,9,1,14,5,25.0,36.087,54.106,37.057900000000004
SYN_12556,50대,44427542,708,14165116,17,5,0,3,3,75.0,16.426000000000002,30.342000000000002,44.0304
SYN_12557,50대,50429389,742,21729060,23,3,0,7,3,85.0,37.013,40.784,57.339099999999995
SYN_12558,30대,57093155,923,23857815,16,1,0,3,2,95.0,30.792,80.46000000000001,71.3756
SYN_12559,30대,49840336,636,19764957,27,4,0,2,4,80.0,28.394999999999996,68.392,61.03609999999999
SYN_12561,20대,34871979,601,16983167,21,2,0,3,2,90.0,22.752,43.092,55.7532
SYN_12562,30대,55005294,812,17965559,11,2,0,0,5,90.0,15.18,93.332,68.5536
SYN_12563,40대,44986493,695,23070234,59,3,0,8,4,85.0,56.708999999999996,35.854,61.768899999999995
SYN_12567,30대,49673345,724,13418194,30,4,0,10,2,80.0,32.126,62.1,60.267799999999994
SYN_12568,20대,42167425,687,21633926,16,1,0,18,5,95.0,49.839,68.304,73.44290000000001
SYN_12569,20대,51808401,729,24118056,21,5,0,19,1,75.0,57.561,58.89,64.9353
SYN_12577,30대,55326123,877,26184931,93,5,0,6,5,75.0,72.895,96.70400000000001,80.8797
SYN_12583,20대,47302775,814,18572079,66,7,0,4,2,65.0,46.88,67.58,60.337999999999994
SYN_12586,20대,50839879,818,23732086,87,1,0,1,4,95.0,59.245,84.27799999999999,81.0569
SYN_12588,20대,40602220,636,9416418,83,7,0,18,4,65.0,61.491,58.248000000000005,61.9217
SYN_12594,20대,45295891,657,24487884,32,7,0,2,1,65.0,37.708999999999996,45.734,51.0329
SYN_12595,20대,34101116,600,7577912,39,3,0,14,2,85.0,35.459,42.653999999999996,57.4339
SYN_12597,40대,44103241,685,11444641,67,6,0,6,1,70.0,39.095,16.152,44.574099999999994
SYN_12598,30대,53276536,826,22947050,61,6,0,4,3,70.0,51.34400000000001,81.01,67.7062
SYN_12599,30대,49715116,791,24646993,65,0,0,9,5,100.0,63.486999999999995,86.76400000000001,85.0753
SYN_12605,30대,53334706,732,12293683,19,0,0,8,3,100.0,22.069000000000003,72.578,68.3941
SYN_12610,20대,51270113,748,29137109,28,7,0,13,3,65.0,57.730999999999995,72.294,65.0075
SYN_12611,40대,44662596,694,26326057,28,0,0,12,1,100.0,53.816,17.396,61.363600000000005
SYN_12612,50대,49383445,766,21846251,96,2,0,0,1,90.0,58.834,29.842,62.602799999999995
SYN_12618,20대,52028327,811,20420982,68,5,0,15,5,75.0,67.261,90.932,77.4579
SYN_12631,20대,43016498,620,21360185,53,7,0,19,1,65.0,67.773,41.818,58.8773
SYN_12632,30대,39521710,773,13095239,68,4,0,7,1,80.0,43.711,50.24,60.1853
SYN_12635,20대,49692368,824,19743064,93,4,0,16,1,80.0,78.532,65.26,75.1376
SYN_12640,50대,38377804,716,21739506,13,3,0,5,1,85.0,29.233,14.226,47.0377
SYN_12641,30대,56691404,806,33009259,74,3,0,1,1,85.0,60.739,69.798,73.1611
SYN_12642,20대,57195752,950,32648916,22,6,0,12,3,70.0,54.594,86.71000000000001,70.3912
SYN_12644,30대,46083295,741,14054447,76,5,0,7,3,75.0,48.62499999999999,65.25200000000001,64.1631
SYN_12646,30대,53533986,781,15684794,21,7,0,8,5,65.0,28.371000000000002,89.51599999999999,61.366099999999996
SYN_12647,20대,46611623,690,14872174,64,5,0,12,4,75.0,52.55,67.474,66.0072
SYN_12649,40대,42556827,764,16023685,70,9,0,17,5,55.0,64.244,45.550000000000004,54.9382
SYN_12650,20대,48945473,786,15939923,50,6,0,17,2,70.0,55.468,67.278,64.8238
SYN_12653,50대,46574165,765,16286292,45,9,0,8,5,55.0,40.255,50.234,49.1467
SYN_12654,20대,34677335,668,15544281,11,9,0,1,5,55.0,12.843,63.402,44.87349999999999
SYN_12656,30대,44848618,766,22649012,31,4,0,3,1,80.0,35.914,54.302,59.0648
SYN_12657,20대,52382298,866,25888551,31,5,0,17,1,75.0,61.732,70.104,69.5508
SYN_12658,30대,48675245,785,25591955,50,0,0,16,1,100.0,68.554,60.888,78.83259999999999
SYN_12659,30대,43888842,826,9342782,23,2,0,11,4,90.0,24.752,76.374,66.3378
SYN_12660,20대,52308327,731,11460415,44,7,0,15,1,65.0,42.631,59.562,56.6579
SYN_12666,30대,49939484,809,25756447,59,2,0,12,2,90.0,66.768,70.52799999999999,77.1888
SYN_12670,20대,48787765,772,20160642,18,0,0,10,3,100.0,37.093999999999994,71.75800000000001,72.6556
SYN_12681,30대,45653208,673,19688232,68,2,0,13,2,90.0,63.150999999999996,53.166,70.8951
SYN_12684,30대,44809618,775,9904482,65,3,0,9,4,85.0,40.981,73.182,68.24889999999999
SYN_12687,30대,45781779,670,13831843,19,7,0,18,1,65.0,39.301,47.068,51.9107
SYN_12689,20대,43114626,699,19631888,34,8,0,16,5,60.0,52.269999999999996,70.114,60.715199999999996
SYN_12693,20대,43767072,765,23794964,54,3,0,8,3,85.0,55.595,64.926,70.1563
SYN_12706,30대,51517237,773,29199627,20,6,0,13,4,70.0,53.819,80.97200000000001,68.43730000000001
SYN_12708,40대,50158369,654,20071764,18,0,0,4,2,100.0,27.674,27.608,56.584599999999995
SYN_12709,40대,55324146,834,23135987,16,8,0,2,1,60.0,28.113,40.922,44.710499999999996
SYN_12710,30대,54364887,795,28988437,80,3,0,7,4,85.0,71.173,85.548,81.0163
SYN_12711,40대,42046846,693,17451536,43,8,0,17,4,60.0,54.584,32.64,50.1672
SYN_12714,40대,33311901,626,13549396,92,2,0,2,5,90.0,47.229,31.464,59.6079
SYN_12716,20대,54350687,738,30546913,29,4,0,1,5,80.0,40.397,85.94800000000001,69.90350000000001
SYN_12720,20대,55972574,714,28880341,98,0,0,10,5,100.0,83.86,84.8,90.598
SYN_12725,20대,55664033,759,31373863,14,2,1,4,2,60.0,38.134,70.832,56.68979999999999
SYN_12728,20대,44321070,720,12733391,64,4,0,6,5,80.0,40.121,73.23400000000001,66.0065
SYN_12730,30대,34226828,600,14024449,98,5,0,13,4,75.0,67.621,54.678,66.68969999999999
SYN_12732,30대,40571586,718,21786489,24,7,0,18,4,65.0,53.991,63.620000000000005,61.2833
SYN_12734,30대,37831337,725,9248215,57,0,0,1,4,100.0,24.547,62.762,66.1927
SYN_12735,20대,49463106,800,25615204,13,2,0,8,3,90.0,39.667,75.22200000000001,70.4667
SYN_12736,30대,52728389,694,14404834,87,0,1,9,3,70.0,57.271,68.68,65.7853
SYN_12737,30대,53491686,884,27989391,90,4,0,18,2,80.0,91.32499999999999,77.63,82.6865
SYN_12743,30대,41511614,600,18464381,30,7,0,16,5,65.0,48.806,63.778,59.7752
SYN_12745,50대,59577984,854,16520641,89,3,0,6,4,85.0,56.759,61.532000000000004,69.4873
SYN_12756,20대,44579523,732,17356666,99,8,0,17,5,60.0,79.034,74.642,70.1028
SYN_12757,20대,61077657,818,28875199,18,5,0,5,4,75.0,40.42100000000001,89.786,69.0621
SYN_12777,30대,57760472,756,26196751,75,5,0,8,3,75.0,67.973,77.50200000000001,73.6425
SYN_12778,40대,51394443,841,19062141,88,4,0,7,4,80.0,61.830999999999996,56.138,67.39070000000001
SYN_12783,20대,43062328,719,24103992,44,9,0,8,2,55.0,51.666999999999994,53.858000000000004,53.6575
SYN_12786,30대,46586190,662,18993439,97,4,0,0,1,80.0,55.024,47.576,62.78
SYN_12791,50대,51412375,863,20685610,60,6,0,1,4,70.0,42.945,57.102000000000004,58.0141
SYN_12795,30대,41217223,740,9269763,87,7,0,3,2,65.0,40.66,54.146,54.4418
SYN_12799,20대,54756193,767,31147959,46,6,0,19,3,70.0,75.331,77.05799999999999,73.7167
SYN_12802,30대,58482236,848,15839716,15,0,0,17,3,100.0,39.218,85.046,77.2792
SYN_12806,20대,44127558,667,18151336,91,0,0,9,1,100.0,64.93900000000001,44.93,72.9607
SYN_12810,20대,43535676,797,22700678,95,9,0,0,5,55.0,59.702,79.888,63.877
SYN_12820,40대,38952368,702,11147439,91,5,0,9,5,75.0,53.797,37.258,57.3165
SYN_12822,30대,47486146,739,19514399,60,2,0,8,4,90.0,51.765,72.872,73.3911
SYN_12827,20대,45250644,755,13406587,75,8,0,12,3,60.0,54.83,65.708,60.1614
SYN_12831,20대,39744535,629,20026396,26,6,0,14,2,70.0,46.632999999999996,45.513999999999996,55.644099999999995
SYN_12833,30대,49459815,687,21056846,74,1,0,17,1,95.0,73.60600000000001,52.751999999999995,75.9074
SYN_12845,30대,56565896,858,30680795,18,2,0,12,5,90.0,52.064,96.694,80.6274
SYN_12846,30대,57890713,820,32292782,22,7,0,4,4,65.0,42.234,89.28,65.4542
SYN_12847,30대,42246883,744,19412163,67,0,0,1,4,100.0,43.955,67.41,73.4095
SYN_12854,30대,46734042,769,22906994,39,4,0,6,3,80.0,44.464999999999996,68.88,66.0035
SYN_12858,50대,50094908,726,21024233,40,9,0,8,2,55.0,45.172999999999995,32.83,45.40089999999999
SYN_12861,50대,55140391,858,19507098,32,0,0,18,2,100.0,54.149,47.946,70.62849999999999
SYN_12862,20대,54311901,733,24942586,72,8,2,13,5,0.0,72.885,85.45400000000001,47.5017
SYN_12865,20대,50502683,768,28448941,37,6,0,16,4,70.0,65.33,79.456,71.4358
SYN_12869,20대,61290545,841,22473536,68,4,0,19,3,80.0,75.997,85.166,80.34889999999999
SYN_12870,20대,47050089,687,15327225,19,5,0,19,2,75.0,43.051,55.824,59.6625
SYN_12871,20대,59010837,874,20970962,98,2,0,10,4,90.0,73.882,92.108,85.797
SYN_12880,30대,39732425,627,14866246,99,2,0,4,2,90.0,55.484,45.42,66.27120000000001
SYN_12883,20대,54071436,880,12405307,35,6,0,11,1,70.0,34.178,71.964,59.8426
SYN_12885,20대,50554722,720,20190379,86,6,0,8,2,70.0,64.21300000000001,62.89,66.13090000000001
SYN_12889,20대,54564890,730,21701859,26,6,0,16,2,70.0,51.916,67.25999999999999,63.75279999999999
SYN_12891,20대,43646184,600,19002567,49,1,2,7,4,35.0,44.718999999999994,59.802,45.3563
SYN_12893,30대,45234141,713,15611569,77,1,0,7,2,95.0,51.492999999999995,55.774,70.1801
SYN_12894,20대,50186675,666,22345267,32,4,0,11,2,80.0,48.218,58.294,63.9536
SYN_12898,50대,34090106,701,18793416,44,3,0,18,1,85.0,58.483,11.686,55.0507
SYN_12900,20대,39838827,739,23193702,84,6,0,9,2,70.0,69.425,53.112,64.7611
SYN_12903,50대,54708171,826,23712976,85,2,0,1,2,90.0,58.297,46.050000000000004,67.30409999999999
SYN_12904,20대,48370541,766,10498167,18,4,0,7,4,80.0,17.219,76.67,60.166700000000006
SYN_12905,30대,51727568,774,30400001,88,1,0,13,3,95.0,84.649,75.28,85.9787
SYN_12907,20대,43422037,662,20944394,54,0,0,18,1,100.0,66.185,43.868,73.0159
SYN_12909,40대,46804728,679,15650820,46,8,0,3,2,60.0,32.2,24.912,41.133599999999994
SYN_12911,20대,50577985,893,13092772,78,3,0,8,3,85.0,49.601,81.13,73.2193
SYN_12913,50대,47402430,691,12199842,28,7,0,12,4,65.0,32.51,38.488,47.2994
SYN_12915,20대,59072072,882,15778018,84,6,0,8,1,70.0,56.483000000000004,74.364,67.25410000000001
SYN_12916,20대,52602753,730,11479446,82,0,0,12,4,100.0,55.034,77.71600000000001,79.825
SYN_12917,30대,57567771,750,32287556,36,9,0,15,3,55.0,64.967,76.836,64.5409
SYN_12918,30대,52970492,835,22052002,22,6,0,0,1,70.0,26.406,69.20400000000001,56.683
SYN_12921,50대,53919555,851,25880511,66,1,0,7,2,95.0,62.278999999999996,46.866,70.7435
SYN_12922,30대,39434137,741,20949125,69,2,0,8,3,90.0,57.867,58.996,71.0589
SYN_12923,30대,43242942,718,22340013,21,0,1,12,4,70.0,44.652,65.92,61.1716
SYN_12928,30대,46284589,745,25597333,18,6,0,16,1,70.0,53.93,53.918,60.3544
SYN_12932,30대,54101597,777,31752327,86,2,0,8,3,90.0,76.411,77.632,82.21289999999999
SYN_12933,30대,47994994,821,18028275,93,5,0,6,3,75.0,60.913,75.098,70.8033
SYN_12934,20대,51481700,750,29866294,86,6,0,19,4,70.0,92.119,78.664,79.2349
SYN_12935,30대,49941891,799,24437365,36,2,1,9,4,60.0,50.111000000000004,81.72200000000001,63.549899999999994
SYN_12936,30대,53164159,881,12135637,99,1,0,4,2,95.0,51.266,77.256,76.5566
SYN_12938,30대,50244469,780,23751226,72,8,0,16,2,60.0,75.354,68.344,67.1094
SYN_12941,40대,46744218,774,22188856,38,8,0,1,3,60.0,35.213,39.384,46.3791
SYN_12942,40대,39254813,628,22074717,31,6,0,8,4,70.0,42.672999999999995,27.196,48.960699999999996
SYN_12946,40대,31476070,600,10990589,82,4,0,1,3,80.0,37.361000000000004,18.446,48.7421
SYN_12948,20대,47810228,781,20747946,97,3,0,9,5,85.0,71.515,83.50800000000001,80.5069
SYN_12951,20대,44700159,742,9157945,28,3,0,11,4,85.0,26.977999999999998,69.732,63.013000000000005
SYN_12952,20대,42820095,708,14251816,47,0,0,1,5,100.0,27.401000000000003,70.666,69.4201
SYN_12957,50대,50534365,769,11365051,48,3,0,14,5,85.0,42.891,55.608000000000004,63.5497
SYN_12959,20대,50543159,745,20659475,24,6,0,2,4,70.0,28.329,77.25800000000001,59.676100000000005
SYN_12960,20대,53160972,840,28014719,63,4,0,1,2,80.0,54.063,75.674,70.92110000000001
SYN_12962,20대,52777075,756,14913591,41,8,0,6,3,60.0,33.111,74.446,56.2671
SYN_12967,20대,47377809,690,19471162,55,3,0,8,1,85.0,49.531,50.39,63.976299999999995
SYN_12971,20대,49974719,829,14073053,70,2,0,10,1,90.0,50.876000000000005,65.88,71.0268
SYN_12972,20대,44285718,732,10995053,61,5,0,15,4,75.0,49.367000000000004,68.318,65.3055
SYN_12973,20대,51164111,792,20690700,43,3,0,6,2,85.0,43.037,70.51,68.0641
SYN_12974,50대,48418835,711,11216680,82,1,0,12,2,95.0,54.536,29.532000000000004,63.2204
SYN_12978,30대,51889221,698,22568793,44,4,0,2,2,80.0,40.099,62.246,62.7035
SYN_12979,30대,53755865,756,11425001,79,3,1,10,1,55.0,50.486,63.262,56.124399999999994
SYN_12981,30대,44842634,751,10882678,46,4,0,2,5,80.0,23.064999999999998,76.864,61.9787
SYN_12992,40대,48889968,788,20533737,87,8,0,14,1,60.0,74.30499999999999,31.426000000000002,55.7193
SYN_12993,50대,49755089,728,21721229,70,3,0,7,2,85.0,57.809,32.564,61.11189999999999
SYN_12998,50대,45489988,603,9625443,58,5,1,6,1,45.0,32.842999999999996,14.268,32.1333
SYN_12999,20대,50444847,715,21658531,18,3,0,4,1,85.0,29.845999999999997,56.336,59.854600000000005
SYN_13001,40대,50330610,813,26947059,28,0,0,5,3,100.0,43.721000000000004,47.34,67.31830000000001
SYN_13003,20대,40029886,726,19571670,96,1,1,18,4,65.0,82.465,63.99,69.9365
SYN_13008,20대,41505318,730,10479015,37,5,0,2,5,75.0,18.173,71.368,56.862300000000005
SYN_13011,20대,52763167,828,23056968,89,7,0,10,3,65.0,72.998,80.656,72.0962
SYN_13014,30대,46361127,693,21738778,35,8,0,5,4,60.0,39.215,67.29599999999999,55.9533
SYN_13017,30대,35806603,626,7694569,47,3,0,13,2,85.0,37.931000000000004,43.84,58.5313
SYN_13022,20대,47072848,737,25520029,49,5,0,16,3,75.0,68.032,66.186,70.2654
SYN_13026,30대,48706121,711,27397532,34,2,0,2,4,90.0,41.971,71.88,70.1553
SYN_13035,30대,37843866,672,20442533,78,8,0,3,3,60.0,53.474000000000004,52.588,55.8186
SYN_13038,20대,52274986,735,27698036,80,7,0,8,1,65.0,71.68900000000001,59.956,65.4935
SYN_13039,30대,47562344,789,23685385,32,0,0,12,1,100.0,51.775999999999996,59.9,73.5028
SYN_13043,30대,53738065,749,24363377,98,1,0,5,3,95.0,71.221,74.56200000000001,81.7349
SYN_13050,20대,46032737,774,21702170,74,9,0,9,3,55.0,62.629000000000005,68.50800000000001,61.34110000000001
SYN_13052,20대,49616872,895,25927699,31,8,0,19,5,60.0,64.699,91.98,71.00370000000001
SYN_13054,50대,43809315,722,20371304,73,9,0,19,2,55.0,75.143,24.86,52.0009
SYN_13058,40대,48124259,772,15933498,77,2,0,12,1,90.0,59.824,28.974,62.639399999999995
SYN_13059,20대,43507600,709,15244386,67,2,0,13,3,90.0,55.79900000000001,59.458,70.5771
SYN_13060,30대,43019992,682,24040560,37,9,0,11,4,55.0,52.94,62.758,56.7094
SYN_13061,20대,46819825,703,9684626,87,8,0,12,2,60.0,54.76,56.772,57.459599999999995
SYN_13068,30대,44694103,711,21432084,77,2,0,9,4,90.0,63.637,66.904,75.16229999999999
SYN_13070,30대,48569438,778,28263091,84,9,0,6,2,55.0,70.90700000000001,66.13,63.1111
SYN_13071,20대,48303868,937,23306194,13,4,1,4,4,50.0,30.148000000000003,84.914,54.518600000000006
SYN_13072,20대,46558490,692,27821714,10,5,0,11,1,75.0,45.339999999999996,49.536,58.462799999999994
SYN_13080,20대,45353983,716,21543956,35,2,0,1,3,90.0,32.837,62.134,64.4913
SYN_13083,30대,55251464,744,11809735,42,9,0,7,3,55.0,30.168999999999997,75.086,53.576499999999996
SYN_13085,50대,44352174,781,23542309,90,7,0,7,5,65.0,69.383,49.18000000000001,61.5689
SYN_13086,50대,39508523,771,12399827,36,1,2,18,3,35.0,44.783,32.032,37.0445
SYN_13087,50대,55690342,852,21074500,51,5,0,4,1,75.0,44.218,42.1,55.8954
SYN_13091,50대,41732635,600,13556294,78,1,0,7,2,95.0,48.737,15.95,57.406099999999995
SYN_13092,20대,34957834,600,10746794,80,8,0,9,2,60.0,48.385000000000005,42.782,51.3501
SYN_13095,30대,37851255,710,14101949,73,5,0,12,3,75.0,55.172,55.494,63.199799999999996
SYN_13096,20대,59536983,837,20927284,34,8,0,8,4,60.0,42.253,90.69800000000001,63.8853
SYN_13098,40대,48270551,624,21882751,81,3,0,6,3,85.0,61.463,30.16,61.486900000000006
SYN_13103,40대,27562716,600,14477605,13,2,0,19,2,90.0,39.049,12.35,51.4197
SYN_13104,30대,47458884,795,15131575,21,1,0,19,5,95.0,43.815,84.312,76.43809999999999
SYN_13106,30대,56770960,769,16207454,67,7,0,18,2,65.0,64.529,72.36,67.0667
SYN_13107,20대,40719687,662,19006244,20,3,0,10,4,85.0,36.176,59.536,62.7136
SYN_13110,20대,41096938,671,19238628,68,1,0,7,4,95.0,53.269,60.324,72.0779
SYN_13111,50대,42186203,672,23643362,45,8,0,15,5,60.0,61.963,37.332,53.7885
SYN_13113,40대,42295515,758,8728875,31,7,0,9,4,65.0,24.859,38.852000000000004,45.1133
SYN_13114,20대,36426121,699,19714409,74,4,0,5,3,80.0,53.449,53.994,64.2329
SYN_13116,20대,54712736,789,22344728,59,7,0,9,3,65.0,57.17700000000001,79.164,66.9023
SYN_13117,20대,30785315,600,13807855,13,4,0,9,2,80.0,23.317,42.402,51.7157
SYN_13119,50대,45286357,681,10712423,81,6,0,18,1,70.0,62.093,17.166,51.777699999999996
SYN_13120,50대,47382897,659,17675998,98,4,0,3,3,80.0,58.03,30.368000000000002,58.5194
SYN_13121,30대,39193868,729,11402317,61,4,0,18,3,80.0,54.340999999999994,57.714,65.6165
SYN_13122,30대,40678657,706,12272344,52,3,0,2,5,85.0,27.857,68.656,62.953900000000004
SYN_13126,30대,56715895,813,22779261,55,4,0,16,3,80.0,66.52600000000001,82.30000000000001,76.6478
SYN_13128,20대,42714458,601,22424337,13,6,0,13,2,70.0,42.553000000000004,47.164,54.9151
SYN_13129,50대,44563571,753,22170927,22,2,0,9,5,90.0,40.407,46.714,62.13629999999999
SYN_13134,30대,55711245,794,24312386,47,3,0,5,3,85.0,48.911,80.328,72.7717
SYN_13135,20대,60932678,898,25333813,54,7,0,15,2,65.0,68.429,81.02000000000001,70.8347
SYN_13136,20대,46895263,711,17394504,34,5,0,8,5,75.0,36.900999999999996,75.6,63.750299999999996
SYN_13143,30대,44249198,775,26066494,76,7,0,11,1,65.0,72.946,54.542,64.2464
SYN_13144,20대,38182756,605,16192429,64,1,0,11,2,95.0,53.168,44.147999999999996,67.1948
SYN_13150,30대,41431933,600,12495314,48,8,0,13,3,60.0,43.388999999999996,51.686,52.5225
SYN_13152,40대,49907025,817,14574663,74,6,0,1,5,70.0,39.409,59.026,57.530499999999996
SYN_13169,30대,52144785,749,23180505,84,4,0,9,1,80.0,69.395,61.214,71.1827
SYN_13173,30대,44551129,844,18227248,11,6,0,3,2,70.0,20.112000000000002,66.05799999999999,53.851
SYN_13175,30대,34528682,640,7012054,78,1,0,5,1,95.0,38.891000000000005,38.052,61.082899999999995
SYN_13181,20대,50454355,791,26843036,95,3,0,12,2,85.0,83.85799999999999,69.68,80.06139999999999
SYN_13183,30대,52492277,899,25282849,71,6,0,13,3,70.0,72.89500000000001,83.082,74.7931
SYN_13193,20대,46014756,783,21384516,55,1,1,3,2,65.0,44.794,63.326,58.43599999999999
SYN_13203,50대,39759716,772,9045822,86,7,0,9,3,65.0,49.26100000000001,32.302,50.468900000000005
SYN_13207,50대,47597729,750,16412760,96,9,0,9,2,55.0,64.393,32.168,50.96829999999999
SYN_13211,20대,40936224,624,23503651,40,9,0,4,5,55.0,42.728,64.124,54.0556
SYN_13212,40대,56167394,858,30613234,44,4,0,3,2,80.0,50.14,48.538,61.6034
SYN_13213,30대,45394530,701,14263740,54,4,0,11,2,80.0,45.686,54.83,62.154799999999994
